Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.joda.beans.JodaBeanUtils.CollectCloner,27.0,3.0,13.0,3.0,2.0,10.0,0.0,0.0,0.0,15.0,0.0,
org.joda.beans.MetaBean,11.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,
org.joda.beans.MetaProperty,23.0,18.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,
org.joda.beans.Property,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,
org.joda.beans.PropertyMap,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,
org.joda.beans.query.ChainedBeanQuery,55.0,7.0,16.0,10.0,1.0,11.0,0.5,0.4285714285714286,0.0,15.0,2.0,
org.joda.beans.ser.bin.JodaBeanBinReader,426.0,22.0,78.0,24.0,1.0,59.0,0.7619047619047619,0.7272727272727273,0.0,224.0,4.0,
org.joda.beans.ser.bin.JodaBeanBinWriter,242.0,15.0,74.0,19.0,0.0,62.0,0.7142857142857143,0.6666666666666667,0.0,92.0,4.0,
org.joda.beans.ser.bin.MsgPack,62.0,5.0,6.0,3.0,0.0,1.0,1.1162790697674418,0.8930232558139535,3.0,5.0,43.0,
org.joda.beans.ser.bin.MsgPackInput,271.0,28.0,45.0,14.0,1.0,19.0,0.6666666666666666,0.6428571428571428,2.0,110.0,1.0,
org.joda.beans.ser.bin.MsgPackInput.Skipper,8.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,
org.joda.beans.ser.bin.MsgPackOutput,168.0,15.0,27.0,12.0,1.0,13.0,0.07142857142857142,0.06666666666666665,0.0,68.0,1.0,
org.joda.beans.ser.bin.MsgPackVisualizer,103.0,21.0,33.0,10.0,2.0,14.0,0.85,0.8095238095238095,0.0,23.0,1.0,
org.joda.beans.ser.CollectSerIteratorFactory,157.0,6.0,34.0,18.0,2.0,30.0,0.0,0.0,0.0,40.0,0.0,
org.joda.beans.ser.DefaultDeserializer,29.0,7.0,14.0,7.0,1.0,7.0,1.1666666666666667,1.0,3.0,7.0,1.0,
org.joda.beans.ser.GuavaSerIteratorFactory,527.0,15.0,55.0,28.0,1.0,45.0,0.0,0.0,1.0,156.0,0.0,
org.joda.beans.ser.JodaBeanMimeType,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,
org.joda.beans.ser.JodaBeanSer,84.0,20.0,29.0,12.0,0.0,9.0,0.7368421052631579,0.7,0.0,20.0,6.0,
org.joda.beans.ser.json.JodaBeanJsonReader,316.0,18.0,71.0,23.0,0.0,56.0,0.6470588235294118,0.6111111111111112,0.0,131.0,4.0,
org.joda.beans.ser.json.JodaBeanJsonWriter,276.0,16.0,83.0,17.0,0.0,70.0,0.8333333333333334,0.78125,0.0,87.0,8.0,
org.joda.beans.ser.json.JsonInput,284.0,24.0,35.0,10.0,0.0,12.0,0.9627329192546583,0.9226190476190477,0.0,130.0,7.0,
org.joda.beans.ser.json.JsonOutput,137.0,16.0,35.0,9.0,0.0,20.0,0.7142857142857143,0.6696428571428572,0.0,39.0,7.0,
org.joda.beans.ser.SerDeserializer,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,
org.joda.beans.ser.SerDeserializers,24.0,5.0,9.0,6.0,0.0,4.0,0.75,0.6,0.0,6.0,1.0,
org.joda.beans.ser.SerIterable,19.0,9.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,
org.joda.beans.ser.SerIterator,34.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
org.joda.beans.ser.SerIteratorFactory,507.0,20.0,74.0,31.0,0.0,60.0,0.9473684210526315,0.9,1.0,177.0,1.0,
