Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jhotdraw.draw.action.MoveToFrontAction,35.0,3.0,20.0,11.0,2.0,17.0,0.5,0.33333333333333337,0.0,4.0,2.0,
org.jhotdraw.draw.action.PaletteMenuItemUI,29.0,4.0,11.0,6.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,
org.jhotdraw.draw.action.PickAttributesAction,31.0,5.0,21.0,9.0,2.0,16.0,0.875,0.7,0.0,8.0,2.0,
org.jhotdraw.draw.action.SelectionColorChooserAction,30.0,6.0,13.0,11.0,3.0,11.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.SelectionColorIcon,42.0,3.0,14.0,11.0,1.0,12.0,-0.0,0.0,0.0,5.0,3.0,
org.jhotdraw.draw.action.SelectSameAction,21.0,3.0,15.0,6.0,2.0,12.0,1.0,0.6666666666666667,0.0,6.0,1.0,
org.jhotdraw.draw.action.StrokeIcon,18.0,4.0,8.0,5.0,1.0,4.0,0.6666666666666666,0.5,0.0,4.0,1.0,
org.jhotdraw.draw.action.ToggleGridAction,20.0,3.0,10.0,6.0,2.0,7.0,1.25,0.8333333333333334,0.0,4.0,2.0,
org.jhotdraw.draw.action.UngroupAction,12.0,2.0,4.0,5.0,3.0,3.0,0.5,0.25,2.0,1.0,2.0,
org.jhotdraw.draw.action.VerticalGridLayout,176.0,21.0,33.0,8.0,1.0,16.0,0.62,0.5904761904761905,0.0,48.0,5.0,
org.jhotdraw.draw.action.ZoomAction,40.0,3.0,14.0,7.0,2.0,12.0,0.16666666666666674,0.11111111111111116,0.0,4.0,3.0,
org.jhotdraw.draw.action.ZoomEditorAction,30.0,3.0,11.0,7.0,2.0,9.0,0.5,0.33333333333333337,0.0,6.0,5.0,
org.jhotdraw.draw.ArrowTip,50.0,7.0,21.0,7.0,3.0,16.0,0.27777777777777785,0.23809523809523814,0.0,6.0,3.0,
org.jhotdraw.draw.AttributeChangeEdit,27.0,4.0,9.0,4.0,1.0,5.0,0.5,0.375,0.0,4.0,4.0,
org.jhotdraw.draw.AttributeKey,124.0,18.0,32.0,12.0,0.0,19.0,0.6470588235294118,0.6111111111111112,0.0,31.0,3.0,
org.jhotdraw.draw.AttributeKeys,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,
org.jhotdraw.draw.BezierControlPointHandle,170.0,15.0,65.0,21.0,3.0,51.0,0.8214285714285714,0.7666666666666666,0.0,36.0,5.0,
org.jhotdraw.draw.BezierFigure,462.0,56.0,151.0,35.0,4.0,101.0,0.6636363636363637,0.6517857142857143,3.0,132.0,3.0,
org.jhotdraw.draw.BezierLabelLocator,89.0,8.0,15.0,9.0,1.0,9.0,0.42857142857142855,0.375,0.0,28.0,3.0,
org.jhotdraw.draw.BezierNodeEdit,49.0,6.0,13.0,7.0,1.0,7.0,0.4,0.33333333333333337,0.0,12.0,4.0,
org.jhotdraw.draw.BezierNodeHandle,202.0,17.0,74.0,22.0,3.0,58.0,0.8645833333333334,0.8137254901960784,0.0,40.0,6.0,
org.jhotdraw.draw.BezierOutlineHandle,33.0,8.0,19.0,10.0,3.0,11.0,1.0476190476190477,0.9166666666666666,0.0,9.0,3.0,
org.jhotdraw.draw.BezierPointLocator,27.0,5.0,9.0,8.0,2.0,5.0,-0.0,0.0,0.0,6.0,2.0,
org.jhotdraw.draw.BezierScaleHandle,77.0,10.0,37.0,15.0,3.0,27.0,0.8333333333333334,0.75,0.0,17.0,6.0,
org.jhotdraw.draw.BezierTool,184.0,18.0,79.0,18.0,3.0,63.0,0.8319327731092436,0.7857142857142857,2.0,45.0,7.0,
org.jhotdraw.draw.BidirectionalConnectionTool,215.0,36.0,74.0,17.0,3.0,39.0,0.937142857142857,0.9111111111111111,0.0,63.0,10.0,
org.jhotdraw.draw.BorderRectangleFigure,11.0,2.0,4.0,5.0,5.0,2.0,0.5,0.25,0.0,2.0,2.0,
org.jhotdraw.draw.BoundsOutlineHandle,38.0,7.0,24.0,12.0,3.0,17.0,1.0,0.8571428571428572,0.0,9.0,2.0,
org.jhotdraw.draw.ChopBezierConnector,11.0,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,
org.jhotdraw.draw.ChopDiamondConnector,67.0,3.0,16.0,6.0,4.0,14.0,0.0,0.0,0.0,23.0,0.0,
org.jhotdraw.draw.ChopEllipseConnector,36.0,5.0,14.0,9.0,4.0,10.0,0.0,0.0,0.0,12.0,0.0,
org.jhotdraw.draw.ChopRectangleConnector,63.0,5.0,25.0,8.0,3.0,21.0,0.0,0.0,6.0,22.0,0.0,
org.jhotdraw.draw.ChopRoundRectangleConnector,42.0,3.0,15.0,7.0,4.0,13.0,0.0,0.0,0.0,11.0,0.0,
org.jhotdraw.draw.ChopTriangleConnector,11.0,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,
org.jhotdraw.draw.CloseHandle,32.0,7.0,19.0,9.0,4.0,12.0,0.5,0.4285714285714286,0.0,9.0,1.0,
org.jhotdraw.draw.CompositeFigure,23.0,20.0,18.0,0.0,2.0,0.0,1.0526315789473684,1.0,2.0,18.0,1.0,
org.jhotdraw.draw.CompositeFigureEvent,23.0,5.0,7.0,6.0,1.0,2.0,0.75,0.6,0.0,5.0,3.0,
org.jhotdraw.draw.CompositeFigureListener,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.jhotdraw.draw.CompositeLineDecoration,53.0,8.0,20.0,12.0,2.0,13.0,0.42857142857142855,0.375,0.0,16.0,1.0,
org.jhotdraw.draw.CompositeTransformEdit,57.0,10.0,21.0,5.0,1.0,11.0,0.7407407407407407,0.6666666666666667,0.0,17.0,3.0,
org.jhotdraw.draw.ConnectionEndHandle,28.0,8.0,18.0,8.0,4.0,10.0,0.0,0.0,0.0,8.0,0.0,
org.jhotdraw.draw.ConnectionFigure,24.0,21.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,
org.jhotdraw.draw.ConnectionStartHandle,28.0,8.0,16.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,0.0,
org.jhotdraw.draw.ConnectionTool,231.0,18.0,88.0,23.0,3.0,74.0,0.8117647058823529,0.7666666666666666,0.0,42.0,10.0,
org.jhotdraw.draw.Connector,12.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,
org.jhotdraw.draw.ConnectorHandle,174.0,17.0,75.0,20.0,3.0,58.0,0.8482142857142857,0.7983193277310925,0.0,36.0,7.0,
org.jhotdraw.draw.Constrainer,11.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,
org.jhotdraw.draw.CreationTool,160.0,18.0,56.0,16.0,3.0,43.0,0.8487394957983193,0.8015873015873016,3.0,32.0,7.0,
org.jhotdraw.draw.DecoratedFigure,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.jhotdraw.draw.DefaultDrawing,186.0,24.0,62.0,22.0,6.0,41.0,0.9347826086956522,0.8958333333333334,0.0,63.0,2.0,
org.jhotdraw.draw.DefaultDrawingEditor,148.0,20.0,69.0,20.0,2.0,49.0,0.8646616541353382,0.8214285714285714,0.0,38.0,7.0,
