Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.abdera.writer.WriterFactory,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
org.apache.abdera.writer.WriterOptions,9.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,
org.apache.abdera.xpath.XPath,16.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,
org.apache.abdera.xpath.XPathException,15.0,4.0,2.0,2.0,1.0,1.0,1.3333333333333333,1.0,0.0,1.0,1.0,
org.apache.abdera.model.AtomDateTest,74.0,9.0,34.0,5.0,0.0,25.0,0.0,0.0,0.0,9.0,0.0,
org.apache.abdera.test.core.CoreTest,29.0,2.0,15.0,7.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,
org.apache.abdera.util.AbstractParserOptionsTest,274.0,2.0,12.0,6.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,
org.apache.abdera.util.AbstractParserOptionsTest.TestParserOptions,8.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,
org.apache.abdera.util.ConfigurationTest,19.0,1.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,
org.apache.abdera.util.EntityTagTest,43.0,1.0,14.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,
org.apache.abdera.util.filter.AbstractListParseFilterTest,27.0,1.0,14.0,7.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,
org.apache.abdera.util.filter.AbstractListParseFilterTest.SerializedImpl,11.0,2.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,
org.apache.abdera.util.MimeTypeHelperTest,21.0,12.0,30.0,2.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,
org.apache.abdera.util.XmlRestrictedCharReaderTest,12.0,1.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,
