Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jfree.chart.ChartColor,67.0,2.0,4.0,3.0,1.0,2.0,1.0,0.5,0.0,2.0,24.0,
org.jfree.chart.ChartFactory,1069.0,38.0,156.0,89.0,0.0,125.0,0.0,0.0,0.0,174.0,0.0,
org.jfree.chart.ChartFrame,20.0,3.0,8.0,5.0,1.0,6.0,0.5,0.33333333333333337,0.0,4.0,1.0,
org.jfree.chart.ChartMouseEvent,22.0,4.0,5.0,3.0,1.0,1.0,0.8333333333333334,0.625,0.0,4.0,4.0,
org.jfree.chart.ChartMouseListener,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
org.jfree.chart.ChartPanel,1203.0,100.0,313.0,48.0,2.0,218.0,0.9728715728715729,0.9631428571428572,1.0,258.0,73.0,
org.jfree.chart.ChartRenderingInfo,75.0,12.0,25.0,12.0,1.0,14.0,0.6818181818181818,0.625,0.0,24.0,5.0,
org.jfree.chart.ChartUtilities,241.0,26.0,36.0,23.0,0.0,26.0,0.0,0.0,0.0,45.0,0.0,
org.jfree.chart.ClipPath,155.0,25.0,42.0,12.0,1.0,20.0,0.8287037037037037,0.7955555555555556,0.0,29.0,9.0,
org.jfree.chart.demo.BarChartDemo1,79.0,4.0,32.0,13.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,
org.jfree.chart.demo.PieChartDemo1,41.0,5.0,21.0,10.0,1.0,16.0,0.0,0.0,0.0,5.0,0.0,
org.jfree.chart.demo.TimeSeriesChartDemo1,92.0,5.0,36.0,16.0,1.0,31.0,0.0,0.0,0.0,6.0,0.0,
org.jfree.chart.DrawableLegendItem,64.0,17.0,17.0,5.0,0.0,0.0,0.921875,0.8676470588235294,0.0,17.0,8.0,
org.jfree.chart.editor.ChartEditor,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.editor.ChartEditorFactory,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.editor.ChartEditorManager,17.0,4.0,6.0,4.0,0.0,2.0,0.3333333333333333,0.25,0.0,6.0,1.0,
org.jfree.chart.editor.DefaultAxisEditor,196.0,17.0,85.0,23.0,1.0,68.0,0.925,0.8705882352941177,1.0,31.0,15.0,
org.jfree.chart.editor.DefaultChartEditor,117.0,8.0,55.0,20.0,1.0,47.0,0.7714285714285715,0.675,0.0,10.0,5.0,
org.jfree.chart.editor.DefaultChartEditorFactory,7.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.jfree.chart.editor.DefaultColorBarEditor,96.0,5.0,48.0,19.0,3.0,43.0,0.6428571428571429,0.5142857142857142,0.0,15.0,7.0,
org.jfree.chart.editor.DefaultNumberAxisEditor,175.0,13.0,61.0,21.0,2.0,48.0,0.7916666666666666,0.7307692307692308,1.0,35.0,10.0,
org.jfree.chart.editor.DefaultPlotEditor,380.0,15.0,107.0,35.0,1.0,92.0,0.8968253968253969,0.837037037037037,0.0,82.0,18.0,
org.jfree.chart.editor.DefaultTitleEditor,135.0,10.0,62.0,21.0,1.0,52.0,0.8148148148148149,0.7333333333333334,0.0,20.0,9.0,
org.jfree.chart.editor.PaletteChooserPanel,15.0,2.0,12.0,5.0,1.0,10.0,-0.0,0.0,0.0,2.0,1.0,
org.jfree.chart.editor.PaletteSample,51.0,6.0,21.0,15.0,1.0,15.0,0.6,0.5,0.0,8.0,2.0,
org.jfree.chart.Effect3D,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,
org.jfree.chart.encoders.EncoderUtil,50.0,8.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,
