Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.codec.language.Caverphone1Test,46.0,6.0,12.0,2.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,
org.apache.commons.codec.language.Caverphone2Test,290.0,10.0,17.0,2.0,1.0,7.0,0.0,0.0,0.0,10.0,0.0,
org.apache.commons.codec.language.ColognePhoneticTest,116.0,10.0,16.0,2.0,1.0,6.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.codec.language.DoubleMetaphone2Test,1244.0,4.0,9.0,4.0,1.0,5.0,1.0,0.75,0.0,5.0,3.0,
org.apache.commons.codec.language.DoubleMetaphoneTest,1138.0,17.0,34.0,5.0,1.0,17.0,1.0,0.9411764705882353,0.0,30.0,2.0,
org.apache.commons.codec.language.MatchRatingApproachEncoderTest,375.0,93.0,109.0,2.0,1.0,16.0,0.0,0.0,0.0,93.0,0.0,
org.apache.commons.codec.language.MetaphoneTest,356.0,34.0,45.0,2.0,1.0,11.0,0.0,0.0,0.0,41.0,0.0,
org.apache.commons.codec.language.NysiisTest,163.0,22.0,32.0,3.0,1.0,10.0,1.0,0.9545454545454546,0.0,24.0,1.0,
org.apache.commons.codec.language.RefinedSoundexTest,53.0,7.0,16.0,3.0,1.0,9.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.codec.language.SoundexTest,258.0,25.0,39.0,3.0,1.0,14.0,0.0,0.0,0.0,31.0,0.0,
org.apache.commons.codec.net.BCodecTest,93.0,10.0,22.0,6.0,0.0,12.0,1.1111111111111112,1.0,0.0,14.0,2.0,
org.apache.commons.codec.net.QCodecTest,140.0,13.0,29.0,6.0,0.0,16.0,1.0833333333333333,1.0,0.0,17.0,2.0,
org.apache.commons.codec.net.QuotedPrintableCodecTest,196.0,16.0,30.0,7.0,0.0,14.0,1.0666666666666667,1.0,0.0,23.0,2.0,
org.apache.commons.codec.net.RFC1522CodecTest,45.0,3.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,
org.apache.commons.codec.net.RFC1522CodecTest.RFC1522TestCodec,14.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.codec.net.URLCodecTest,224.0,18.0,34.0,7.0,0.0,16.0,1.0588235294117647,1.0,0.0,29.0,2.0,
org.apache.commons.codec.net.UtilsTest,6.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.codec.StringEncoderAbstractTest,74.0,9.0,22.0,7.0,0.0,13.0,1.0,0.8888888888888888,11.0,18.0,1.0,
org.apache.commons.codec.StringEncoderComparatorTest,30.0,3.0,14.0,7.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,
