Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.wml.dom.WMLOptionElementImpl,42.0,13.0,16.0,3.0,6.0,3.0,1.0833333333333333,1.0,0.0,13.0,1.0,
org.apache.wml.dom.WMLPElementImpl,36.0,11.0,14.0,3.0,6.0,3.0,1.1,1.0,0.0,11.0,1.0,
org.apache.wml.dom.WMLPostfieldElementImpl,30.0,9.0,12.0,3.0,6.0,3.0,1.125,1.0,0.0,9.0,1.0,
org.apache.wml.dom.WMLPrevElementImpl,18.0,5.0,8.0,3.0,6.0,3.0,1.25,1.0,0.0,5.0,1.0,
org.apache.wml.dom.WMLRefreshElementImpl,18.0,5.0,8.0,3.0,6.0,3.0,1.25,1.0,0.0,5.0,1.0,
org.apache.wml.dom.WMLSelectElementImpl,66.0,21.0,24.0,5.0,6.0,3.0,1.05,1.0,0.0,21.0,1.0,
org.apache.wml.dom.WMLSetvarElementImpl,30.0,9.0,12.0,3.0,6.0,3.0,1.125,1.0,0.0,9.0,1.0,
org.apache.wml.dom.WMLSmallElementImpl,24.0,7.0,10.0,3.0,6.0,3.0,1.1666666666666667,1.0,0.0,7.0,1.0,
org.apache.wml.dom.WMLStrongElementImpl,24.0,7.0,10.0,3.0,6.0,3.0,1.1666666666666667,1.0,0.0,7.0,1.0,
org.apache.wml.dom.WMLTableElementImpl,42.0,13.0,16.0,4.0,6.0,3.0,1.0833333333333333,1.0,0.0,13.0,1.0,
org.apache.wml.dom.WMLTdElementImpl,24.0,7.0,10.0,3.0,6.0,3.0,1.1666666666666667,1.0,0.0,7.0,1.0,
org.apache.wml.dom.WMLTemplateElementImpl,36.0,11.0,14.0,3.0,6.0,3.0,1.1,1.0,0.0,11.0,1.0,
org.apache.wml.dom.WMLTimerElementImpl,30.0,9.0,12.0,3.0,6.0,3.0,1.125,1.0,0.0,9.0,1.0,
org.apache.wml.dom.WMLTrElementImpl,18.0,5.0,8.0,3.0,6.0,3.0,1.25,1.0,0.0,5.0,1.0,
org.apache.wml.dom.WMLUElementImpl,24.0,7.0,10.0,3.0,6.0,3.0,1.1666666666666667,1.0,0.0,7.0,1.0,
org.apache.wml.dom.WMLWmlElementImpl,24.0,7.0,10.0,3.0,6.0,3.0,1.1666666666666667,1.0,0.0,7.0,1.0,
org.apache.wml.WMLAccessElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLAElement,10.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,
org.apache.wml.WMLAnchorElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLBElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLBigElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLBrElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLCardElement,16.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,
org.apache.wml.WMLDocument,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLDoElement,12.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,
org.apache.wml.WMLDOMImplementation,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLElement,6.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,36.0,4.0,0.0,
org.apache.wml.WMLEmElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLFieldsetElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLGoElement,10.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,
org.apache.wml.WMLHeadElement,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLIElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLImgElement,20.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,
org.apache.wml.WMLInputElement,22.0,20.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,
org.apache.wml.WMLMetaElement,12.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,
org.apache.wml.WMLNoopElement,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLOneventElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLOptgroupElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLOptionElement,10.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,
org.apache.wml.WMLPElement,8.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,
org.apache.wml.WMLPostfieldElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLPrevElement,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLRefreshElement,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLSelectElement,18.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,
org.apache.wml.WMLSetvarElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLSmallElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLStrongElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLTableElement,10.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,
org.apache.wml.WMLTdElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLTemplateElement,8.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,
org.apache.wml.WMLTimerElement,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,
org.apache.wml.WMLTrElement,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.wml.WMLUElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.wml.WMLWmlElement,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.xerces.dom.ASDOMImplementationImpl,17.0,4.0,8.0,11.0,3.0,4.0,1.0,0.75,0.0,5.0,0.0,
org.apache.xerces.dom.ASModelImpl,165.0,40.0,44.0,16.0,2.0,5.0,0.9401709401709402,0.9166666666666666,0.0,70.0,3.0,
org.apache.xerces.dom.AttributeMap,330.0,15.0,75.0,12.0,2.0,60.0,1.0714285714285714,1.0,0.0,100.0,1.0,
org.apache.xerces.dom.AttrImpl,562.0,46.0,125.0,19.0,2.0,81.0,0.9296296296296297,0.9094202898550725,2.0,169.0,7.0,
org.apache.xerces.dom.AttrNSImpl,177.0,14.0,41.0,6.0,3.0,30.0,0.8615384615384615,0.8,2.0,53.0,5.0,
org.apache.xerces.dom.CDATASectionImpl,14.0,3.0,4.0,3.0,5.0,1.0,1.5,1.0,1.0,3.0,1.0,
org.apache.xerces.dom.CharacterDataImpl,159.0,17.0,36.0,11.0,3.0,21.0,0.8125,0.7647058823529411,3.0,44.0,4.0,
org.apache.xerces.dom.ChildNode,33.0,8.0,12.0,5.0,2.0,5.0,0.9642857142857143,0.84375,2.0,7.0,3.0,
org.apache.xerces.dom.CommentImpl,14.0,3.0,4.0,4.0,4.0,1.0,1.5,1.0,1.0,3.0,1.0,
org.apache.xerces.dom.CoreDocumentImpl,1270.0,125.0,297.0,59.0,4.0,183.0,0.976858345021038,0.9690434782608696,1.0,406.0,27.0,
org.apache.xerces.dom.CoreDOMImplementationImpl,242.0,14.0,46.0,23.0,1.0,32.0,0.9807692307692307,0.9107142857142857,3.0,65.0,7.0,
org.apache.xerces.dom.DeepNodeListImpl,109.0,5.0,22.0,7.0,1.0,18.0,0.625,0.5,1.0,38.0,6.0,
org.apache.xerces.dom.DeferredAttrImpl,31.0,4.0,15.0,4.0,3.0,11.0,0.6666666666666666,0.5,0.0,4.0,3.0,
org.apache.xerces.dom.DeferredAttrNSImpl,39.0,4.0,18.0,4.0,4.0,14.0,0.6666666666666666,0.5,0.0,6.0,3.0,
org.apache.xerces.dom.DeferredCDATASectionImpl,20.0,3.0,7.0,3.0,6.0,4.0,0.75,0.5,0.0,3.0,3.0,
org.apache.xerces.dom.DeferredCommentImpl,20.0,3.0,7.0,3.0,5.0,4.0,0.75,0.5,0.0,3.0,3.0,
org.apache.xerces.dom.DeferredDocumentImpl,1280.0,79.0,112.0,31.0,6.0,54.0,0.952457264957265,0.9404008438818565,0.0,318.0,38.0,
org.apache.xerces.dom.DeferredDocumentImpl.RefCount,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
org.apache.xerces.dom.DeferredDocumentImpl.IntVector,27.0,5.0,6.0,1.0,0.0,1.0,0.875,0.7,0.0,8.0,2.0,
org.apache.xerces.dom.DeferredDocumentTypeImpl,73.0,4.0,28.0,7.0,5.0,24.0,0.6666666666666666,0.5,0.0,15.0,3.0,
org.apache.xerces.dom.DeferredDOMImplementationImpl,7.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.xerces.dom.DeferredElementDefinitionImpl,37.0,4.0,15.0,7.0,5.0,11.0,0.6666666666666666,0.5,0.0,5.0,3.0,
org.apache.xerces.dom.DeferredElementImpl,38.0,4.0,16.0,7.0,5.0,12.0,0.6666666666666666,0.5,0.0,6.0,3.0,
org.apache.xerces.dom.DeferredElementNSImpl,48.0,4.0,20.0,7.0,6.0,16.0,0.6666666666666666,0.5,0.0,8.0,3.0,
org.apache.xerces.dom.DeferredEntityImpl,39.0,4.0,16.0,4.0,5.0,12.0,0.6666666666666666,0.5,0.0,4.0,3.0,
org.apache.xerces.dom.DeferredEntityReferenceImpl,30.0,4.0,13.0,4.0,5.0,9.0,0.6666666666666666,0.5,0.0,4.0,3.0,
org.apache.xerces.dom.DeferredNode,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,
org.apache.xerces.dom.DeferredNotationImpl,26.0,3.0,11.0,4.0,3.0,8.0,0.75,0.5,0.0,3.0,3.0,
org.apache.xerces.dom.DeferredProcessingInstructionImpl,22.0,3.0,8.0,4.0,5.0,5.0,0.75,0.5,0.0,3.0,3.0,
org.apache.xerces.dom.DeferredTextImpl,21.0,3.0,9.0,4.0,5.0,6.0,0.75,0.5,0.0,3.0,3.0,
org.apache.xerces.dom.DocumentFragmentImpl,44.0,5.0,16.0,5.0,4.0,12.0,1.25,1.0,0.0,11.0,1.0,
org.apache.xerces.dom.DocumentImpl,618.0,46.0,114.0,33.0,5.0,74.0,0.8925925925925925,0.8731884057971014,4.0,183.0,6.0,
org.apache.xerces.dom.DocumentImpl.LEntry,12.0,1.0,1.0,3.0,1.0,0.0,0.0,0.25,0.0,1.0,4.0,
org.apache.xerces.dom.DocumentImpl.EnclosingAttr,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,
org.apache.xerces.dom.DocumentTypeImpl,224.0,22.0,64.0,15.0,4.0,43.0,0.9047619047619048,0.8636363636363636,1.0,77.0,10.0,
org.apache.xerces.dom.DOMConfigurationImpl,594.0,26.0,73.0,31.0,2.0,49.0,0.9548717948717949,0.9181459566074951,0.0,210.0,39.0,
org.apache.xerces.dom.DOMErrorImpl,43.0,10.0,14.0,7.0,1.0,5.0,0.9074074074074073,0.8166666666666667,0.0,9.0,6.0,
org.apache.xerces.dom.DOMImplementationImpl,45.0,3.0,15.0,10.0,2.0,12.0,1.0,0.6666666666666667,4.0,11.0,0.0,
org.apache.xerces.dom.DOMImplementationListImpl,19.0,4.0,6.0,3.0,1.0,3.0,-0.0,0.0,0.0,5.0,1.0,
org.apache.xerces.dom.DOMImplementationSourceImpl,66.0,3.0,13.0,8.0,1.0,10.0,0.0,0.0,1.0,31.0,0.0,
org.apache.xerces.dom.DOMInputImpl,92.0,21.0,17.0,4.0,1.0,0.0,0.8375,0.7976190476190477,0.0,17.0,8.0,
org.apache.xerces.dom.DOMLocatorImpl,54.0,11.0,7.0,3.0,1.0,0.0,0.7,0.6363636363636364,0.0,7.0,6.0,
org.apache.xerces.dom.DOMMessageFormatter,77.0,5.0,14.0,6.0,0.0,9.0,0.8214285714285714,0.6571428571428571,0.0,26.0,7.0,
org.apache.xerces.dom.DOMNormalizer,1110.0,32.0,226.0,49.0,1.0,194.0,0.9610215053763441,0.9309895833333334,0.0,267.0,24.0,
org.apache.xerces.dom.DOMNormalizer.XMLAttributesProxy,126.0,29.0,44.0,12.0,1.0,22.0,0.9017857142857143,0.8706896551724138,0.0,38.0,4.0,
org.apache.xerces.dom.DOMOutputImpl,31.0,9.0,9.0,3.0,1.0,0.0,0.875,0.7777777777777778,0.0,9.0,4.0,
org.apache.xerces.dom.DOMStringListImpl,25.0,6.0,10.0,4.0,1.0,5.0,-0.0,0.0,0.0,7.0,1.0,
org.apache.xerces.dom.DOMXSImplementationSourceImpl,34.0,2.0,12.0,6.0,2.0,10.0,0.0,0.0,0.0,11.0,0.0,
org.apache.xerces.dom.ElementDefinitionImpl,32.0,5.0,13.0,9.0,4.0,8.0,0.8333333333333333,0.6666666666666667,1.0,7.0,3.0,
org.apache.xerces.dom.ElementImpl,558.0,43.0,115.0,22.0,4.0,73.0,0.753968253968254,0.7364341085271318,4.0,189.0,3.0,
org.apache.xerces.dom.ElementNSImpl,254.0,16.0,48.0,12.0,5.0,35.0,0.84,0.7875,2.0,76.0,6.0,
org.apache.xerces.dom.EntityImpl,116.0,18.0,25.0,8.0,4.0,7.0,0.9477124183006536,0.8950617283950617,1.0,33.0,9.0,
org.apache.xerces.dom.EntityReferenceImpl,133.0,9.0,36.0,14.0,4.0,27.0,0.9583333333333334,0.8518518518518519,1.0,45.0,3.0,
org.apache.xerces.dom.events.EventImpl,53.0,10.0,10.0,5.0,1.0,0.0,0.9666666666666666,0.87,1.0,10.0,7.0,
org.apache.xerces.dom.events.MutationEventImpl,46.0,6.0,7.0,4.0,2.0,1.0,1.0333333333333334,0.8611111111111112,0.0,6.0,10.0,
org.apache.xerces.dom.LCount,12.0,1.0,4.0,3.0,0.0,3.0,0.0,0.8,0.0,2.0,2.0,
org.apache.xerces.dom.NamedNodeMapImpl,289.0,29.0,54.0,11.0,1.0,30.0,0.8571428571428571,0.8275862068965517,1.0,97.0,7.0,
org.apache.xerces.dom.NodeImpl,863.0,84.0,142.0,22.0,1.0,71.0,0.9843819723337797,0.972663139329806,7.0,350.0,26.0,
org.apache.xerces.dom.NodeIteratorImpl,174.0,13.0,28.0,6.0,1.0,17.0,0.7708333333333334,0.7115384615384616,0.0,73.0,8.0,
org.apache.xerces.dom.NodeListCache,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,5.0,
