Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
com.google.common.cache.InitialCapacityParser,8.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.MaximumSizeParser,10.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.MaximumWeightParser,10.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.ConcurrencyLevelParser,8.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.KeyStrengthParser,12.0,2.0,3.0,3.0,1.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.cache.ValueStrengthParser,13.0,2.0,3.0,3.0,1.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.cache.RecordStatsParser,8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.DurationParser,37.0,2.0,10.0,6.0,1.0,8.0,0.0,0.0,3.0,14.0,0.0,
com.google.common.cache.AccessDurationParser,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.WriteDurationParser,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.RefreshDurationParser,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.CacheLoader,81.0,7.0,20.0,16.0,0.0,14.0,0.0,0.0,2.0,12.0,0.0,
com.google.common.cache.CacheLoader.UnsupportedLoadingOperationException,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.CacheLoader.InvalidCacheLoadException,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.CacheLoader.FunctionToCacheLoader,12.0,2.0,4.0,3.0,1.0,2.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.cache.CacheLoader.SupplierToCacheLoader,13.0,2.0,4.0,3.0,1.0,2.0,1.0,0.5,0.0,2.0,2.0,
com.google.common.cache.CacheStats,115.0,18.0,23.0,7.0,0.0,5.0,0.5392156862745098,0.5092592592592593,0.0,20.0,6.0,
com.google.common.cache.ForwardingCache,64.0,14.0,14.0,12.0,1.0,1.0,0.0,0.0,3.0,13.0,0.0,
com.google.common.cache.ForwardingCache.SimpleForwardingCache,10.0,2.0,3.0,3.0,2.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.cache.ForwardingLoadingCache,37.0,7.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,
