Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.lang.builder.EqualsBuilderTest.TestTSubObject,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestTTSubObject,7.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestTTLeafObject,7.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestTSubObject2,12.0,3.0,4.0,3.0,2.0,1.0,-0.0,0.0,0.0,3.0,2.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestACanEqualB,18.0,3.0,4.0,3.0,0.0,1.0,-0.0,0.0,0.0,9.0,1.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestBCanEqualA,18.0,3.0,4.0,3.0,0.0,1.0,-0.0,0.0,0.0,9.0,1.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestObjectWithMultipleFields,10.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,
org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest,82.0,8.0,15.0,11.0,1.0,9.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.TestFixture,12.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,
org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.SubTestFixture,7.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,
org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.AllTransientFixture,12.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,
org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.SubAllTransientFixture,7.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,
org.apache.commons.lang.builder.HashCodeBuilderTest,399.0,42.0,67.0,19.0,1.0,25.0,0.0,0.0,0.0,49.0,0.0,
org.apache.commons.lang.builder.HashCodeBuilderTest.ReflectionTestCycleA,6.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.HashCodeBuilderTest.ReflectionTestCycleB,6.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.HashCodeBuilderTest.TestObject,22.0,4.0,4.0,4.0,0.0,0.0,-0.0,0.0,0.0,8.0,1.0,
org.apache.commons.lang.builder.HashCodeBuilderTest.TestSubObject,22.0,3.0,4.0,6.0,2.0,2.0,0.75,0.5,0.0,6.0,3.0,
org.apache.commons.lang.builder.HashCodeBuilderTest.TestObjectWithMultipleFields,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,
org.apache.commons.lang.builder.MultiLineToStringStyleTest,78.0,11.0,28.0,11.0,1.0,17.0,0.4,0.36363636363636365,0.0,11.0,2.0,
org.apache.commons.lang.builder.NoFieldNamesToStringStyleTest,78.0,11.0,28.0,11.0,1.0,17.0,0.4,0.36363636363636365,0.0,11.0,2.0,
org.apache.commons.lang.builder.ReflectionToStringBuilderExcludeTest,73.0,14.0,24.0,4.0,1.0,10.0,0.9423076923076923,0.875,0.0,14.0,4.0,
org.apache.commons.lang.builder.ReflectionToStringBuilderExcludeTest.TestFixture,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
org.apache.commons.lang.builder.ShortPrefixToStringStyleTest,75.0,10.0,22.0,11.0,1.0,12.0,0.3333333333333333,0.30000000000000004,0.0,10.0,2.0,
org.apache.commons.lang.builder.SimpleToStringStyleTest,76.0,11.0,24.0,11.0,1.0,13.0,0.4,0.36363636363636365,0.0,11.0,1.0,
org.apache.commons.lang.builder.StandardToStringStyleTest,91.0,11.0,24.0,12.0,1.0,13.0,0.6,0.5454545454545454,0.0,11.0,3.0,
org.apache.commons.lang.builder.ToStringBuilderTest,703.0,77.0,127.0,36.0,1.0,50.0,0.48026315789473684,0.474025974025974,0.0,81.0,2.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ReflectionTestFixtureA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ReflectionTestFixtureB,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,
org.apache.commons.lang.builder.ToStringBuilderTest.Outer,11.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.Outer.Inner,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ReflectionTestCycleA,6.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ReflectionTestCycleB,6.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.SimpleReflectionTestFixture,11.0,3.0,3.0,2.0,0.0,1.0,1.0,0.6666666666666667,0.0,2.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.SelfInstanceVarReflectionTestFixture,9.0,2.0,3.0,2.0,0.0,1.0,1.0,0.5,0.0,2.0,0.0,
org.apache.commons.lang.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,13.0,3.0,4.0,2.0,0.0,1.0,1.0,0.6666666666666667,0.0,3.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ObjectCycle,6.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.ToStringBuilderTest.ReflectionStaticFieldsFixture,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
